wavelength_nm	450_490_ideal_target	450_490_direct_tandem	450_490_cvae_assisted_tandem	440_500_ideal_target	440_500_direct_tandem	440_500_cvae_assisted_tandem	430_510_ideal_target	430_510_direct_tandem	430_510_cvae_assisted_tandem	420_520_ideal_target	420_520_direct_tandem	420_520_cvae_assisted_tandem	410_530_ideal_target	410_530_direct_tandem	410_530_cvae_assisted_tandem	472_512_ideal_target	472_512_direct_tandem	472_512_cvae_assisted_tandem	462_522_ideal_target	462_522_direct_tandem	462_522_cvae_assisted_tandem	452_532_ideal_target	452_532_direct_tandem	452_532_cvae_assisted_tandem	442_542_ideal_target	442_542_direct_tandem	442_542_cvae_assisted_tandem	432_552_ideal_target	432_552_direct_tandem	432_552_cvae_assisted_tandem	494_534_ideal_target	494_534_direct_tandem	494_534_cvae_assisted_tandem	484_544_ideal_target	484_544_direct_tandem	484_544_cvae_assisted_tandem	474_554_ideal_target	474_554_direct_tandem	474_554_cvae_assisted_tandem	464_564_ideal_target	464_564_direct_tandem	464_564_cvae_assisted_tandem	454_574_ideal_target	454_574_direct_tandem	454_574_cvae_assisted_tandem	516_556_ideal_target	516_556_direct_tandem	516_556_cvae_assisted_tandem	506_566_ideal_target	506_566_direct_tandem	506_566_cvae_assisted_tandem	496_576_ideal_target	496_576_direct_tandem	496_576_cvae_assisted_tandem	486_586_ideal_target	486_586_direct_tandem	486_586_cvae_assisted_tandem	476_596_ideal_target	476_596_direct_tandem	476_596_cvae_assisted_tandem	538_578_ideal_target	538_578_direct_tandem	538_578_cvae_assisted_tandem	528_588_ideal_target	528_588_direct_tandem	528_588_cvae_assisted_tandem	518_598_ideal_target	518_598_direct_tandem	518_598_cvae_assisted_tandem	508_608_ideal_target	508_608_direct_tandem	508_608_cvae_assisted_tandem	498_618_ideal_target	498_618_direct_tandem	498_618_cvae_assisted_tandem	560_600_ideal_target	560_600_direct_tandem	560_600_cvae_assisted_tandem	550_610_ideal_target	550_610_direct_tandem	550_610_cvae_assisted_tandem	540_620_ideal_target	540_620_direct_tandem	540_620_cvae_assisted_tandem	530_630_ideal_target	530_630_direct_tandem	530_630_cvae_assisted_tandem	520_640_ideal_target	520_640_direct_tandem	520_640_cvae_assisted_tandem
5.3125222174e+02	8.5411375761e-01	9.0005123615e-01	8.9233332872e-01	7.9138183594e-01	7.7557182312e-01	7.9636985064e-01	6.5314829350e-01	7.1894186735e-01	8.1201982498e-01	3.5366186500e-01	2.7332568169e-01	2.8756988049e-01	6.8165985867e-03	9.6181154251e-02	9.0053699911e-02	5.8478289843e-01	4.9629944563e-01	8.1613051891e-01	2.6325339079e-01	3.0529984832e-01	4.0637227893e-01	2.3933141492e-03	1.0329881310e-01	1.2434101850e-01	3.2991707325e-01	3.0559876561e-01	1.3546986878e-01	6.4206993580e-01	6.1861312389e-01	6.7930996418e-01	2.7937639505e-02	1.0368997604e-01	7.1103237569e-02	3.8097241521e-01	4.2124655843e-01	8.0788254738e-01	6.5218579769e-01	5.7726889849e-01	6.2286061049e-01	7.8740715981e-01	8.3500957489e-01	8.8204038143e-01	8.5802191496e-01	7.8169423342e-01	8.7723296881e-01	3.7176090479e-01	4.7342243791e-01	5.2929818630e-01	6.2307375669e-01	7.3182111979e-01	7.0507079363e-01	7.6117032766e-01	8.4629601240e-01	8.7919169664e-01	8.3808869123e-01	8.8491886854e-01	8.6717063189e-01	8.8391661644e-01	9.0632158518e-01	8.7384992838e-01	1.5259599686e-01	3.5086145997e-01	5.7440511882e-02	4.1965935379e-02	5.6328654289e-01	5.0790029764e-01	4.1729804873e-01	6.3811612129e-01	5.2022045851e-01	6.8015688658e-01	7.9689729214e-01	7.9398679733e-01	8.0679452419e-01	8.4225112200e-01	7.3282676935e-01	7.5028818846e-01	8.5177743435e-01	5.6292074919e-01	5.8835238218e-01	7.3639279604e-01	7.4152350426e-01	2.4674111605e-01	1.8592840433e-01	1.9903253019e-01	6.7648258992e-03	1.7221282423e-01	3.1853115559e-01	3.5336792469e-01	5.1344764233e-01	4.5616033673e-01
5.3167193118e+02	8.5640680790e-01	9.0168905258e-01	8.9404910803e-01	7.9549348354e-01	7.8052812815e-01	8.0071109533e-01	6.6170370579e-01	7.2505974770e-01	8.1572932005e-01	3.7045118213e-01	2.9149302840e-01	3.0903831124e-01	1.2087624520e-02	9.0995386243e-02	8.1890814006e-02	5.9476143122e-01	5.1032930613e-01	8.2274001837e-01	2.8065717220e-01	3.2057282329e-01	4.2303252220e-01	4.6175549505e-04	9.4714701176e-02	1.1380143464e-01	3.1285861135e-01	2.9185369611e-01	1.2385863066e-01	6.3312351704e-01	6.0622668266e-01	6.6735208035e-01	2.0302968100e-02	9.5445059240e-02	6.5625935793e-02	3.6683490872e-01	4.1115555167e-01	8.0201280117e-01	6.4537209272e-01	5.6589162350e-01	6.1275148392e-01	7.8431415558e-01	8.3158540726e-01	8.7954616547e-01	8.5648673773e-01	7.8064590693e-01	8.7485653162e-01	3.7814185023e-01	4.7271594405e-01	5.3475534916e-01	6.2596988678e-01	7.3203772306e-01	7.0538812876e-01	7.6244443655e-01	8.4534025192e-01	8.7824124098e-01	8.3870100975e-01	8.8509130478e-01	8.6756795645e-01	8.8423931599e-01	9.0608614683e-01	8.7319082022e-01	1.3675001264e-01	3.3843547106e-01	5.1157955080e-02	5.2793063223e-02	5.7631570101e-01	5.2251142263e-01	4.3170112371e-01	6.4776396751e-01	5.3397583961e-01	6.8697619438e-01	7.9994642735e-01	7.9706901312e-01	8.0995905399e-01	8.4405392408e-01	7.3658144474e-01	7.4510848522e-01	8.5110247135e-01	5.5160647631e-01	5.7768636942e-01	7.2922301292e-01	7.3447865248e-01	2.2901666164e-01	1.7260314524e-01	1.8470123410e-01	1.1992258951e-02	1.5969492495e-01	3.0042862892e-01	3.7004005909e-01	5.2707153559e-01	4.7078889608e-01
5.3209164062e+02	8.5864633322e-01	9.0336865187e-01	8.9569735527e-01	7.9948836565e-01	7.8529381752e-01	8.0507987738e-01	6.6998660564e-01	7.3114055395e-01	8.1937438250e-01	3.8694128394e-01	3.0965816975e-01	3.3040374517e-01	1.8789783120e-02	8.5922658443e-02	7.4480094016e-02	6.0444140434e-01	5.2423852682e-01	8.2900476456e-01	2.9794684052e-01	3.3603930473e-01	4.3927642703e-01	3.6058292608e-05	8.7325453758e-02	1.0454337299e-01	2.9558989406e-01	2.7899768949e-01	1.1354317516e-01	6.2386965752e-01	5.9365928173e-01	6.5497368574e-01	1.3789767399e-02	8.8367991149e-02	6.0820072889e-02	3.5232594609e-01	4.0116828680e-01	7.9575037956e-01	6.3828349113e-01	5.5435341597e-01	6.0239458084e-01	7.8110170364e-01	8.2813280821e-01	8.7703150511e-01	8.5489696264e-01	7.7960032225e-01	8.7242525816e-01	3.8393908739e-01	4.7124606371e-01	5.3902846575e-01	6.2858557701e-01	7.3205423355e-01	7.0552450418e-01	7.6359564066e-01	8.4432017803e-01	8.7718421221e-01	8.3925479650e-01	8.8527488708e-01	8.6797994375e-01	8.8453137875e-01	9.0582472086e-01	8.7246811390e-01	1.2135577202e-01	3.2625803351e-01	4.5305412263e-02	6.4603477716e-02	5.8849924803e-01	5.3624504805e-01	4.4571956992e-01	6.5703207254e-01	5.4702764750e-01	6.9355595112e-01	8.0299192667e-01	8.0010765791e-01	8.1302106380e-01	8.4588342905e-01	7.4022167921e-01	7.3977482319e-01	8.5046899319e-01	5.4003179073e-01	5.6668591499e-01	7.2179418802e-01	7.2722041607e-01	2.1135242283e-01	1.6049040854e-01	1.7160293460e-01	1.8635984510e-02	1.4815296233e-01	2.8361558914e-01	3.8640400767e-01	5.3990793228e-01	4.8467850685e-01
5.3251135006e+02	8.6083388329e-01	9.0503460169e-01	8.9731472731e-01	8.0337059498e-01	7.8995549679e-01	8.0911451578e-01	6.7800569534e-01	7.3687934875e-01	8.2283210754e-01	4.0311020613e-01	3.2755750418e-01	3.5144576430e-01	2.6863573119e-02	8.1343911588e-02	6.7854113877e-02	6.1383056641e-01	5.3763353825e-01	8.3501505852e-01	3.1507739425e-01	3.5061010718e-01	4.5476263762e-01	1.1218391592e-03	8.0455414951e-02	9.6028350294e-02	2.7815303206e-01	2.6655250788e-01	1.0420776159e-01	6.1429935694e-01	5.8073103428e-01	6.4221918583e-01	8.4684547037e-03	8.1687919796e-02	5.6348890066e-02	3.3746421337e-01	3.9112463593e-01	7.8912287951e-01	6.3091164827e-01	5.4238361120e-01	5.9161406755e-01	7.7776587009e-01	8.2446616888e-01	8.7435281277e-01	8.5325109959e-01	7.7821004391e-01	8.6987018585e-01	3.8914972544e-01	4.6911984682e-01	5.4219859838e-01	6.3092446327e-01	7.3183089495e-01	7.0524483919e-01	7.6462531090e-01	8.4320533276e-01	8.7600755692e-01	8.3975058794e-01	8.8532030582e-01	8.6821401119e-01	8.8479310274e-01	9.0552335978e-01	8.7172418833e-01	1.0649988055e-01	3.1465309858e-01	4.0326777846e-02	7.7302314341e-02	5.9999501705e-01	5.4921436310e-01	4.5934787393e-01	6.6574937105e-01	5.5938076973e-01	6.9990414381e-01	8.0582839251e-01	8.0297160149e-01	8.1598383188e-01	8.4768486023e-01	7.4375349283e-01	7.3428165913e-01	8.4973216057e-01	5.2820664644e-01	5.5534392595e-01	7.1404242516e-01	7.1963757277e-01	1.9381843507e-01	1.4956544340e-01	1.5995164216e-01	2.6635706425e-02	1.3780626655e-01	2.6835390925e-01	4.0243807435e-01	5.5204004049e-01	4.9783131480e-01
5.3293105950e+02	8.6297106743e-01	9.0662574768e-01	8.9885938168e-01	8.0714410543e-01	7.9448944330e-01	8.1298792362e-01	6.8576943874e-01	7.4239081144e-01	8.2613420486e-01	4.1894000769e-01	3.4521135688e-01	3.7202814221e-01	3.6238856614e-02	7.7085718513e-02	6.1950169504e-02	6.2293660641e-01	5.5059522390e-01	8.4070402384e-01	3.3200919628e-01	3.6473661661e-01	4.6968758106e-01	3.7105132360e-03	7.4366360903e-02	8.8451012969e-02	2.6059573889e-01	2.5471681356e-01	9.5935747027e-02	6.0440355539e-01	5.6753236055e-01	6.2904214859e-01	4.3995804153e-03	7.5760141015e-02	5.2355084568e-02	3.2227233052e-01	3.8101106882e-01	7.8208935261e-01	6.2324804068e-01	5.3011149168e-01	5.8048754930e-01	7.7430272102e-01	8.2067406178e-01	8.7160915136e-01	8.5154753923e-01	7.7675288916e-01	8.6728531122e-01	3.9377179742e-01	4.6627852321e-01	5.4427444935e-01	6.3298988342e-01	7.3143655062e-01	7.0476984978e-01	7.6553493738e-01	8.4205073118e-01	8.7475842237e-01	8.4018886089e-01	8.8530224562e-01	8.6838608980e-01	8.8502454758e-01	9.0517383814e-01	8.7091028690e-01	9.2271052301e-02	3.0382308364e-01	3.5988971591e-02	9.0792238712e-02	6.1086732149e-01	5.6145560741e-01	4.7258287668e-01	6.7411488295e-01	5.7120734453e-01	7.0602846146e-01	8.0853921175e-01	8.0571180582e-01	8.1885069609e-01	8.4943217039e-01	7.4719876051e-01	7.2862344980e-01	8.4894120693e-01	5.1620346308e-01	5.4365372658e-01	7.0591527224e-01	7.1176493168e-01	1.7649053037e-01	1.3990294933e-01	1.4970570803e-01	3.5920649767e-02	1.2856854498e-01	2.5479611754e-01	4.1812452674e-01	5.6356251240e-01	5.1039773226e-01
5.3335076895e+02	8.6505931616e-01	9.0819603205e-01	9.0037178993e-01	8.1081253290e-01	7.9893028736e-01	8.1675732136e-01	6.9328635931e-01	7.4775117636e-01	8.2933217287e-01	4.3441638350e-01	3.6273688078e-01	3.9214041829e-01	4.6836353838e-02	7.3145240545e-02	5.6726194918e-02	6.3176745176e-01	5.6305724382e-01	8.4602707624e-01	3.4870773554e-01	3.7843000889e-01	4.8401480913e-01	7.7795078978e-03	6.9048486650e-02	8.1792570651e-02	2.4297159910e-01	2.4358776212e-01	8.8673546910e-02	5.9417355061e-01	5.5407607555e-01	6.1555272341e-01	1.6326106852e-03	7.0563487709e-02	4.8864934593e-02	3.0677723885e-01	3.7096184492e-01	7.7479070425e-01	6.1528402567e-01	5.1753854752e-01	5.6892120838e-01	7.7070796490e-01	8.1687074900e-01	8.6893463135e-01	8.4978473186e-01	7.7531009912e-01	8.6478006840e-01	3.9780378342e-01	4.6278461814e-01	5.4527217150e-01	6.3478463888e-01	7.3100900650e-01	7.0421677828e-01	7.6632559299e-01	8.4090602398e-01	8.7351816893e-01	8.4057009220e-01	8.8522762060e-01	8.6855459213e-01	8.8522601128e-01	9.0475159883e-01	8.7002164125e-01	7.8758992255e-02	2.9431337118e-01	3.2237824053e-02	1.0497491062e-01	6.2119680643e-01	5.7306742668e-01	4.8542338610e-01	6.8218600750e-01	5.8245658875e-01	7.1193653345e-01	8.1107622385e-01	8.0826753378e-01	8.2162475586e-01	8.5108578205e-01	7.5060933828e-01	7.2279435396e-01	8.4828102589e-01	5.0393819809e-01	5.3160941601e-01	6.9738799334e-01	7.0373260975e-01	1.5944994986e-01	1.3162523508e-01	1.4099082351e-01	4.6411041170e-02	1.2049921602e-01	2.4325847626e-01	4.3344938755e-01	5.7453781366e-01	5.2238416672e-01
5.3377047839e+02	8.6710017920e-01	9.0970450640e-01	9.0187287331e-01	8.1437957287e-01	8.0308598280e-01	8.2035636902e-01	7.0056468248e-01	7.5270742178e-01	8.3215928078e-01	4.4952824712e-01	3.7925899029e-01	4.1137522459e-01	5.8569222689e-02	6.9389946759e-02	5.2024558187e-02	6.4033091068e-01	5.7473868132e-01	8.5061949492e-01	3.6514329910e-01	3.9169663191e-01	4.9822852015e-01	1.3292799704e-02	6.4439363778e-02	7.6084576547e-02	2.2534029186e-01	2.3280477524e-01	8.2395806909e-02	5.8360081911e-01	5.4047173262e-01	6.0171020031e-01	2.0492773911e-04	6.6387169063e-02	4.5820429921e-02	2.9101058841e-01	3.6080399156e-01	7.6700586081e-01	6.0701096058e-01	5.0465291739e-01	5.5689811707e-01	7.6697731018e-01	8.1296360493e-01	8.6618387699e-01	8.4796094894e-01	7.7394455671e-01	8.6216372252e-01	4.0124481916e-01	4.5866522193e-01	5.4599148035e-01	6.3631141186e-01	7.3008131981e-01	7.0344418287e-01	7.6699835062e-01	8.3978372812e-01	8.7187922001e-01	8.4089469910e-01	8.8512122631e-01	8.6866861582e-01	8.8539761305e-01	9.0416193008e-01	8.6882615089e-01	6.6053196788e-02	2.8590619564e-01	2.8999898583e-02	1.1975242943e-01	6.3097339869e-01	5.8411282301e-01	4.9787011743e-01	6.8967682123e-01	5.9331321716e-01	7.1763569117e-01	8.1345379353e-01	8.1064218283e-01	8.2430905104e-01	8.5283023119e-01	7.5392234325e-01	7.1678841114e-01	8.4730488062e-01	4.9142166972e-01	5.1920586824e-01	6.8868935108e-01	6.9517391920e-01	1.4278292656e-01	1.2457738817e-01	1.3357514143e-01	5.8019708842e-02	1.1331399530e-01	2.3326310515e-01	4.4840192795e-01	5.8487248421e-01	5.3395885229e-01
5.3419018783e+02	8.6909502745e-01	9.1128814220e-01	9.0351295471e-01	8.1784868240e-01	8.0700522661e-01	8.2380354404e-01	7.0761245489e-01	7.5773358345e-01	8.3472317457e-01	4.6426761150e-01	3.9504572749e-01	4.2963653803e-01	7.1344755590e-02	6.6103041172e-02	4.7908857465e-02	6.4863485098e-01	5.8641779423e-01	8.5544914007e-01	3.8129070401e-01	4.0434324741e-01	5.1083308458e-01	2.0201746374e-02	6.0594908893e-02	7.1061640978e-02	2.0776756108e-01	2.2187981009e-01	7.7061399817e-02	5.7267701626e-01	5.2570426464e-01	5.8652818203e-01	1.4108345204e-04	6.2773130834e-02	4.3299447745e-02	2.7500897646e-01	3.4992143512e-01	7.5710964203e-01	5.9842014313e-01	4.9170574546e-01	5.4503893852e-01	7.6310616732e-01	8.0878382921e-01	8.6262887716e-01	8.4607446194e-01	7.7163940668e-01	8.5872042179e-01	4.0409421921e-01	4.5232921839e-01	5.4295420647e-01	6.3757222891e-01	7.2921562195e-01	7.0251345634e-01	7.6755410433e-01	8.3796805143e-01	8.6970382929e-01	8.4116292000e-01	8.8473951817e-01	8.6837667227e-01	8.8553953171e-01	9.0351563692e-01	8.6743497849e-01	5.4241579026e-02	2.7722802758e-01	2.6101695374e-02	1.3502858579e-01	6.3919025660e-01	5.9371417761e-01	5.0992530584e-01	6.9597321749e-01	6.0253071785e-01	7.2313290834e-01	8.1578916311e-01	8.1302291155e-01	8.2690638304e-01	8.5371530056e-01	7.5644350052e-01	7.1059924364e-01	8.4587639570e-01	4.7842514515e-01	5.0643903017e-01	6.7855983973e-01	6.8564182520e-01	1.2658005953e-01	1.1841251701e-01	1.2704688311e-01	7.0653766394e-02	1.0684327036e-01	2.2430013120e-01	4.6297433972e-01	5.9440112114e-01	5.4473650455e-01
5.3460989727e+02	8.7104517221e-01	9.1244292259e-01	9.0475976467e-01	8.2122319937e-01	8.1106704473e-01	8.2707947493e-01	7.1443754435e-01	7.6280421019e-01	8.3757787943e-01	4.7862899303e-01	4.1065353155e-01	4.4729050994e-01	8.5066057742e-02	6.3039392233e-02	4.4470645487e-02	6.5668714046e-01	5.9717899561e-01	8.6015552282e-01	3.9712885022e-01	4.1564121842e-01	5.2363568544e-01	2.8446186334e-02	5.7348687202e-02	6.6953085363e-02	1.9032514095e-01	2.1213088930e-01	7.2965539992e-02	5.6139451265e-01	5.1160013676e-01	5.7222473621e-01	1.4523447026e-03	6.0133557767e-02	4.1241247207e-02	2.5881436467e-01	3.3906063437e-01	7.4749785662e-01	5.8950287104e-01	4.7767657042e-01	5.3213816881e-01	7.5908970833e-01	8.0455482006e-01	8.5954594612e-01	8.4412336349e-01	7.6899403334e-01	8.5576498508e-01	4.0635171533e-01	4.4645157456e-01	5.4121184349e-01	6.3856899738e-01	7.2808033228e-01	7.0112669468e-01	7.6799350977e-01	8.3595007658e-01	8.6756235361e-01	8.4137517214e-01	8.8405287266e-01	8.6777156591e-01	8.8565182686e-01	9.0269756317e-01	8.6611270905e-01	4.3409038335e-02	2.7271246910e-01	2.3880336434e-02	1.5071000159e-01	6.4800590277e-01	6.0357868671e-01	5.2159249783e-01	7.0293074846e-01	6.1243557930e-01	7.2843509912e-01	8.1800627708e-01	8.1522190571e-01	8.2941955328e-01	8.5494577885e-01	7.5913524628e-01	7.0422065258e-01	8.4488731623e-01	4.6531647444e-01	4.9330583215e-01	6.6910004616e-01	6.7669016123e-01	1.1093550920e-01	1.1403603107e-01	1.2275340408e-01	8.4216259420e-02	1.0203856230e-01	2.2005555034e-01	4.7716152668e-01	6.0323190689e-01	5.5508679152e-01
5.3502960671e+02	8.7295192480e-01	9.1384249926e-01	9.0609663725e-01	8.2450640202e-01	8.1504809856e-01	8.3040904999e-01	7.2104763985e-01	7.6789641380e-01	8.4088480473e-01	4.9260935187e-01	4.2579856515e-01	4.6426606178e-01	9.9633686244e-02	6.0440622270e-02	4.1522979736e-02	6.6449546814e-01	6.0727328062e-01	8.6420249939e-01	4.1264051199e-01	4.2638057470e-01	5.3592807055e-01	3.7955749780e-02	5.4550725967e-02	6.4114369452e-02	1.7309063673e-01	2.0366099477e-01	6.9832690060e-02	5.4974603653e-01	4.9753722548e-01	5.5804413557e-01	4.1365437210e-03	5.8473765850e-02	3.9673354477e-02	2.4247424304e-01	3.3022120595e-01	7.3871344328e-01	5.8025062084e-01	4.6417820454e-01	5.1926612854e-01	7.5492304564e-01	8.0024909973e-01	8.5633009672e-01	8.4210574627e-01	7.6739531755e-01	8.5272675753e-01	4.0801706910e-01	4.4056001306e-01	5.3859364986e-01	6.3930314779e-01	7.2703427076e-01	6.9981706142e-01	7.6831722260e-01	8.3482402563e-01	8.6591351032e-01	8.4153151512e-01	8.8408893347e-01	8.6811971664e-01	8.8573455811e-01	9.0201193094e-01	8.6498087645e-01	3.3635932952e-02	2.6886209846e-01	2.1978592500e-02	1.6670697927e-01	6.5591621399e-01	6.1267405748e-01	5.3287631273e-01	7.0929831266e-01	6.2139219046e-01	7.3354887962e-01	8.2097303867e-01	8.1819713116e-01	8.3185118437e-01	8.5755163431e-01	7.6294678450e-01	6.9764596224e-01	8.4400635958e-01	4.5272251964e-01	4.7980478406e-01	6.5955066681e-01	6.6737622023e-01	9.5946036279e-02	1.1104846001e-01	1.1993870139e-01	9.8607830703e-02	9.8580978811e-02	2.1687068045e-01	4.9096065760e-01	6.1230117083e-01	5.6515610218e-01
5.3544931615e+02	8.7481653690e-01	9.1540753841e-01	9.0758258104e-01	8.2770127058e-01	8.1867057085e-01	8.3341109753e-01	7.2745025158e-01	7.7192795277e-01	8.4329181910e-01	5.0620764494e-01	4.4103020430e-01	4.8020598292e-01	1.1494719237e-01	5.8746729046e-02	3.9532661438e-02	6.7206752300e-01	6.1750590801e-01	8.6870193481e-01	4.2781189084e-01	4.3891787529e-01	5.4862260818e-01	4.8651348799e-02	5.3221523762e-02	6.2076382339e-02	1.5614716709e-01	1.9762922823e-01	6.7748397589e-02	5.3772509098e-01	4.8256862164e-01	5.4230582714e-01	8.1782396883e-03	5.7465363294e-02	3.8665745407e-02	2.2604191303e-01	3.2090029120e-01	7.2991228104e-01	5.7065486908e-01	4.5024499297e-01	5.0598329306e-01	7.5060099363e-01	7.9573667049e-01	8.5288202763e-01	8.4001958370e-01	7.6527923346e-01	8.4947860241e-01	4.0909022093e-01	4.3323174119e-01	5.3419995308e-01	6.3977569342e-01	7.2534865141e-01	6.9800126553e-01	7.6852560043e-01	8.3350032568e-01	8.6399716139e-01	8.4163218737e-01	8.8392376900e-01	8.6826962233e-01	8.8578784466e-01	9.0141928196e-01	8.6372858286e-01	2.4996548891e-02	2.6758667827e-01	2.0415365696e-02	1.8293434381e-01	6.6405034065e-01	6.2151622772e-01	5.4378253222e-01	7.1553158760e-01	6.3017284870e-01	7.3848056793e-01	8.2343029976e-01	8.2060706615e-01	8.3420389891e-01	8.5951548815e-01	7.6544749737e-01	6.9086843729e-01	8.4260141850e-01	4.4007557631e-01	4.6593582630e-01	6.4880675077e-01	6.5700602531e-01	8.1709884107e-02	1.0995490849e-01	1.1886312068e-01	1.1372824758e-01	9.6988923848e-02	2.1550349891e-01	5.0437104702e-01	6.2089395523e-01	5.7455474138e-01
5.3586902559e+02	8.7664026022e-01	9.1672992706e-01	9.0908169746e-01	8.3081090450e-01	8.2217752934e-01	8.3657091856e-01	7.3365253210e-01	7.7594429255e-01	8.4582209587e-01	5.1942467690e-01	4.5460480452e-01	4.9560037255e-01	1.3090659678e-01	5.6585680693e-02	3.7836063653e-02	6.7941075563e-01	6.2663561106e-01	8.7318754196e-01	4.4263237715e-01	4.4892033935e-01	5.5956590176e-01	6.0446757823e-02	5.1738422364e-02	6.0845158994e-02	1.3958288729e-01	1.9082997739e-01	6.6743381321e-02	5.2532601357e-01	4.6792310476e-01	5.2739840746e-01	1.3549184427e-02	5.6621521711e-02	3.7536937743e-02	2.0957651734e-01	3.1002494693e-01	7.2037237883e-01	5.6070756912e-01	4.3706938624e-01	4.9320584536e-01	7.4611818790e-01	7.9142552614e-01	8.4966576099e-01	8.3786284924e-01	7.6296174526e-01	8.4637767076e-01	4.0957117081e-01	4.2642542720e-01	5.3023982048e-01	6.3998728991e-01	7.2404116392e-01	6.9655269384e-01	7.6861894131e-01	8.3169829845e-01	8.6202692986e-01	8.4167730808e-01	8.8351589441e-01	8.6777901649e-01	8.8581174612e-01	9.0092277527e-01	8.6229300499e-01	1.7557593063e-02	2.6669865847e-01	1.9259506837e-02	1.9931203127e-01	6.7184895277e-01	6.3008731604e-01	5.5431753397e-01	7.2145813704e-01	6.3830316067e-01	7.4323648214e-01	8.2570022345e-01	8.2289564610e-01	8.3648002148e-01	8.6070930958e-01	7.6840984821e-01	6.8388110399e-01	8.4156787395e-01	4.2708247900e-01	4.5170071721e-01	6.3759142160e-01	6.4677250385e-01	6.8325430155e-02	1.0849272460e-01	1.1755395681e-01	1.2947785854e-01	9.4989933074e-02	2.1467293799e-01	5.1739370823e-01	6.2927186489e-01	5.8431482315e-01
5.3628873503e+02	8.7842416763e-01	9.1830122471e-01	9.1057533026e-01	8.3383804560e-01	8.2582098246e-01	8.4020990133e-01	7.3966169357e-01	7.8018385172e-01	8.4874963760e-01	5.3226280212e-01	4.6912747622e-01	5.0925594568e-01	1.4741367102e-01	5.6084528565e-02	3.6912795156e-02	6.8653255701e-01	6.3736122847e-01	8.7754392624e-01	4.5709416270e-01	4.6254673600e-01	5.7282817364e-01	7.3250271380e-02	5.2191309631e-02	6.0727056116e-02	1.2349034846e-01	1.8797054887e-01	6.6911019385e-02	5.1254409552e-01	4.5229047537e-01	5.1164281368e-01	2.0209070295e-02	5.7273294777e-02	3.7769339979e-02	1.9314320385e-01	3.0169570446e-01	7.1018522978e-01	5.5040073395e-01	4.2327371240e-01	4.7993433475e-01	7.4146908522e-01	7.8647261858e-01	8.4590840340e-01	8.3563327789e-01	7.6091271639e-01	8.4289878607e-01	4.0945985913e-01	4.1873043776e-01	5.2457588911e-01	6.3993835449e-01	7.2219032049e-01	6.9495576620e-01	7.6859730482e-01	8.3036154509e-01	8.6003947258e-01	8.4166687727e-01	8.8308554888e-01	8.6777919531e-01	8.8580620289e-01	9.0009671450e-01	8.6059904099e-01	1.1376740411e-02	2.6879119873e-01	1.8080130219e-02	2.1576540172e-01	6.7909216881e-01	6.3814872503e-01	5.6448829174e-01	7.2744703293e-01	6.4668852091e-01	7.4782240391e-01	8.2805079222e-01	8.2518094778e-01	8.3868193626e-01	8.6215919256e-01	7.7093589306e-01	6.7667692900e-01	8.4047037363e-01	4.1447150707e-01	4.3710336089e-01	6.2592422962e-01	6.3609939814e-01	5.5889811367e-02	1.1064334959e-01	1.1991741508e-01	1.4575880766e-01	9.6102386713e-02	2.1832311153e-01	5.3003126383e-01	6.3732415438e-01	5.9290093184e-01
5.3670844448e+02	8.8016957045e-01	9.1966867447e-01	9.1194963455e-01	8.3678549528e-01	8.2924300432e-01	8.4306246042e-01	7.4548441172e-01	7.8422892094e-01	8.5144144297e-01	5.4472565651e-01	4.8189684749e-01	5.2276676893e-01	1.6437305510e-01	5.4220218211e-02	3.5432323813e-02	6.9344019890e-01	6.4689379930e-01	8.8151204586e-01	4.7119197249e-01	4.7314214706e-01	5.8369296789e-01	8.6966350675e-02	5.1852110773e-02	6.0432255268e-02	1.0796564072e-01	1.8246224523e-01	6.6751554608e-02	4.9937590957e-01	4.3651080132e-01	4.9555316567e-01	2.8106525540e-02	5.8248091489e-02	3.7510875612e-02	1.7681297660e-01	2.9225543141e-01	6.9979500771e-01	5.3972703218e-01	4.0961733460e-01	4.6639740467e-01	7.3664778471e-01	7.8157043457e-01	8.4195572138e-01	8.3332866430e-01	7.5800198317e-01	8.3906084299e-01	4.0875631571e-01	4.1018238664e-01	5.1852798462e-01	6.3962870836e-01	7.2010165453e-01	6.9246065617e-01	7.6846075058e-01	8.2853281498e-01	8.5796368122e-01	8.4160089493e-01	8.8258194923e-01	8.6737495661e-01	8.8577127457e-01	8.9937990904e-01	8.5929727554e-01	6.5013356507e-03	2.7205801010e-01	1.7304506153e-02	2.3222570121e-01	6.8571698666e-01	6.4551496506e-01	5.7430255413e-01	7.3264729977e-01	6.5404564142e-01	7.5224411488e-01	8.2998722792e-01	8.2712626457e-01	8.4081190825e-01	8.6357730627e-01	7.7329146862e-01	6.6924852133e-01	8.3909916878e-01	4.0137699246e-01	4.2214992642e-01	6.1394804716e-01	6.2507545948e-01	4.4497299939e-02	1.1213892698e-01	1.2172639370e-01	1.6247625649e-01	9.6369571984e-02	2.2274772823e-01	5.4228758812e-01	6.4462047815e-01	6.0102200508e-01
