wavelength_nm	450_490_ideal_target	450_490_direct_tandem	450_490_cvae_assisted_tandem	440_500_ideal_target	440_500_direct_tandem	440_500_cvae_assisted_tandem	430_510_ideal_target	430_510_direct_tandem	430_510_cvae_assisted_tandem	420_520_ideal_target	420_520_direct_tandem	420_520_cvae_assisted_tandem	410_530_ideal_target	410_530_direct_tandem	410_530_cvae_assisted_tandem	472_512_ideal_target	472_512_direct_tandem	472_512_cvae_assisted_tandem	462_522_ideal_target	462_522_direct_tandem	462_522_cvae_assisted_tandem	452_532_ideal_target	452_532_direct_tandem	452_532_cvae_assisted_tandem	442_542_ideal_target	442_542_direct_tandem	442_542_cvae_assisted_tandem	432_552_ideal_target	432_552_direct_tandem	432_552_cvae_assisted_tandem	494_534_ideal_target	494_534_direct_tandem	494_534_cvae_assisted_tandem	484_544_ideal_target	484_544_direct_tandem	484_544_cvae_assisted_tandem	474_554_ideal_target	474_554_direct_tandem	474_554_cvae_assisted_tandem	464_564_ideal_target	464_564_direct_tandem	464_564_cvae_assisted_tandem	454_574_ideal_target	454_574_direct_tandem	454_574_cvae_assisted_tandem	516_556_ideal_target	516_556_direct_tandem	516_556_cvae_assisted_tandem	506_566_ideal_target	506_566_direct_tandem	506_566_cvae_assisted_tandem	496_576_ideal_target	496_576_direct_tandem	496_576_cvae_assisted_tandem	486_586_ideal_target	486_586_direct_tandem	486_586_cvae_assisted_tandem	476_596_ideal_target	476_596_direct_tandem	476_596_cvae_assisted_tandem	538_578_ideal_target	538_578_direct_tandem	538_578_cvae_assisted_tandem	528_588_ideal_target	528_588_direct_tandem	528_588_cvae_assisted_tandem	518_598_ideal_target	518_598_direct_tandem	518_598_cvae_assisted_tandem	508_608_ideal_target	508_608_direct_tandem	508_608_cvae_assisted_tandem	498_618_ideal_target	498_618_direct_tandem	498_618_cvae_assisted_tandem	560_600_ideal_target	560_600_direct_tandem	560_600_cvae_assisted_tandem	550_610_ideal_target	550_610_direct_tandem	550_610_cvae_assisted_tandem	540_620_ideal_target	540_620_direct_tandem	540_620_cvae_assisted_tandem	530_630_ideal_target	530_630_direct_tandem	530_630_cvae_assisted_tandem	520_640_ideal_target	520_640_direct_tandem	520_640_cvae_assisted_tandem
6.1141674805e+02	9.7653412819e-01	9.3799221516e-01	9.3851208687e-01	9.7473371029e-01	9.2611581087e-01	9.1670370102e-01	9.7194790840e-01	8.5783809423e-01	8.9951705933e-01	9.6783912182e-01	8.2793045044e-01	8.3650469780e-01	9.6183645725e-01	7.4937027693e-01	7.4759566784e-01	9.6655327082e-01	9.2360520363e-01	9.2470330000e-01	9.6292436123e-01	8.6504745483e-01	8.7914597988e-01	9.5708078146e-01	8.2661628723e-01	8.0839568377e-01	9.4795852900e-01	7.7100723982e-01	8.5492336750e-01	9.3356019258e-01	6.7482453585e-01	7.8052949905e-01	9.4833981991e-01	8.6548608541e-01	8.4695112705e-01	9.3980568647e-01	8.3633059263e-01	8.9464026690e-01	9.2508745193e-01	7.5958216190e-01	8.1169217825e-01	8.9971494675e-01	7.3785883188e-01	7.4413210154e-01	8.5378730297e-01	6.2658250332e-01	7.0988994837e-01	9.0926468372e-01	7.7827721834e-01	7.2983652353e-01	8.8375365734e-01	7.5695919991e-01	7.8083938360e-01	8.3382201195e-01	6.7428314686e-01	8.0823004246e-01	7.3121982813e-01	5.7558995485e-01	7.3870402575e-01	5.0747209787e-01	4.7513967752e-01	3.7494230270e-01	7.9894852638e-01	6.4743506908e-01	8.2982748747e-01	6.8684643507e-01	5.4992616177e-01	6.8392646313e-01	4.3328556418e-01	4.5444148779e-01	4.7401916981e-01	4.8309575766e-02	9.0740330517e-02	1.4486581087e-01	1.5873256326e-01	6.7417480052e-02	4.1672834754e-01	3.3803755045e-01	4.5203039050e-01	3.3557859063e-01	8.3441734314e-03	7.9114772379e-02	3.5323256254e-01	2.3624396324e-01	1.2788438797e-01	5.2156329155e-01	5.8561867476e-01	2.4806061387e-01	5.3412342072e-01	7.6351314783e-01	6.7273628712e-01	7.3873734474e-01
6.1183642578e+02	9.7667843103e-01	9.3834173679e-01	9.3881452084e-01	9.7489982843e-01	9.2581725121e-01	9.1746360064e-01	9.7214949131e-01	8.6037075520e-01	9.0027058125e-01	9.6809637547e-01	8.2985538244e-01	8.3711433411e-01	9.6218162775e-01	7.5009810925e-01	7.4881756306e-01	9.6680009365e-01	9.2342758179e-01	9.2357611656e-01	9.6322387457e-01	8.6479860544e-01	8.7749499083e-01	9.5747065544e-01	8.2772165537e-01	8.0768924952e-01	9.4850200415e-01	7.7272081375e-01	8.5534137487e-01	9.3437296152e-01	6.7360848188e-01	7.8096735477e-01	9.4881731272e-01	8.6708968878e-01	8.4840518236e-01	9.4043707848e-01	8.3848214149e-01	8.9532607794e-01	9.2600917816e-01	7.6116877794e-01	8.1412702799e-01	9.0119940042e-01	7.3526465893e-01	7.4281656742e-01	8.5644412041e-01	6.3051009178e-01	7.1262252331e-01	9.1038709879e-01	7.7855777740e-01	7.3025852442e-01	8.8547998667e-01	7.5791263580e-01	7.8306782246e-01	8.3688598871e-01	6.8069791794e-01	8.0943077803e-01	7.3742681742e-01	5.8049035072e-01	7.4145889282e-01	5.2075451612e-01	4.8102530837e-01	3.8916677237e-01	8.0262982845e-01	6.5015774965e-01	8.3040052652e-01	6.9410997629e-01	5.5280756950e-01	6.8781661987e-01	4.4826039672e-01	4.5774734020e-01	4.8127958179e-01	6.0142714530e-02	9.9058367312e-02	1.5383826196e-01	1.4198771119e-01	7.0314012468e-02	4.0654996037e-01	3.5408264399e-01	4.5808318257e-01	3.4717878699e-01	1.3946701773e-02	8.7303601205e-02	3.6473992467e-01	2.1896433830e-01	1.2596715987e-01	5.0670808554e-01	5.7520806789e-01	2.3403036594e-01	5.1931309700e-01	7.5877636671e-01	6.6616708040e-01	7.3394924402e-01
6.1225616455e+02	9.7682136297e-01	9.3909657001e-01	9.3958014250e-01	9.7506433725e-01	9.2696994543e-01	9.1813135147e-01	9.7234892845e-01	8.6145138741e-01	9.0016275644e-01	9.6835047007e-01	8.2996386290e-01	8.3787518740e-01	9.6252202988e-01	7.5180757046e-01	7.4974477291e-01	9.6704417467e-01	9.2393761873e-01	9.2465722561e-01	9.6351969242e-01	8.6599737406e-01	8.7926679850e-01	9.5785510540e-01	8.2929420471e-01	8.1079357862e-01	9.4903671741e-01	7.7382135391e-01	8.5658842325e-01	9.3517065048e-01	6.7716568708e-01	7.8245282173e-01	9.4928818941e-01	8.6794298887e-01	8.4978640079e-01	9.4105839729e-01	8.3911305666e-01	8.9643824100e-01	9.2691367865e-01	7.6380234957e-01	8.1521254778e-01	9.0265095234e-01	7.4002844095e-01	7.4557197094e-01	8.5903096199e-01	6.3312888145e-01	7.1485662460e-01	9.1148871183e-01	7.8040617704e-01	7.3176187277e-01	8.8716787100e-01	7.6003861427e-01	7.8447514772e-01	8.3986783028e-01	6.8255031109e-01	8.1167221069e-01	7.4343973398e-01	5.8321738243e-01	7.4519765377e-01	5.3365707397e-01	4.8813444376e-01	4.0641760826e-01	8.0621373653e-01	6.5197926760e-01	8.3231973648e-01	7.0114797354e-01	5.5548012257e-01	6.9144934416e-01	4.6286898851e-01	4.6699839830e-01	4.9474352598e-01	7.3000676930e-02	1.0901730508e-01	1.6439644992e-01	1.2571203709e-01	7.3896072805e-02	4.0011554956e-01	3.6986595392e-01	4.6387276053e-01	3.5999166965e-01	2.0909143612e-02	9.5484435558e-02	3.7522974610e-01	2.0174072683e-01	1.2278366089e-01	4.9137082696e-01	5.6444263458e-01	2.2050552070e-01	5.0293999910e-01	7.5387650728e-01	6.6009151936e-01	7.2859036922e-01
6.1267584229e+02	9.7696298361e-01	9.3910855055e-01	9.3947196007e-01	9.7522717714e-01	9.2723327875e-01	9.1847825050e-01	9.7254604101e-01	8.6269235611e-01	9.0215885639e-01	9.6860140562e-01	8.3259814978e-01	8.3882147074e-01	9.6285766363e-01	7.5398570299e-01	7.5177437067e-01	9.6728557348e-01	9.2504298687e-01	9.2557179928e-01	9.6381181479e-01	8.6713027954e-01	8.7983888388e-01	9.5823413134e-01	8.3068859577e-01	8.0962711573e-01	9.4956278801e-01	7.7555316687e-01	8.5763221979e-01	9.3595337868e-01	6.7995220423e-01	7.8409892321e-01	9.4975244999e-01	8.6900413036e-01	8.5132032633e-01	9.4166970253e-01	8.4136015177e-01	8.9679914713e-01	9.2780107260e-01	7.6371908188e-01	8.1535273790e-01	9.0407019854e-01	7.3817831278e-01	7.4687337875e-01	8.6154931784e-01	6.3504058123e-01	7.1677511930e-01	9.1256970167e-01	7.8164583445e-01	7.3456704617e-01	8.8881802559e-01	7.6192635298e-01	7.8687745333e-01	8.4276932478e-01	6.8316739798e-01	8.1302404404e-01	7.4926370382e-01	5.8709913492e-01	7.4665731192e-01	5.4617971182e-01	4.9353963137e-01	4.2605686188e-01	8.0970239639e-01	6.5654689074e-01	8.3338862658e-01	7.0796602964e-01	5.6186503172e-01	6.9549566507e-01	4.7710192204e-01	4.7538393736e-01	5.0759261847e-01	8.6783073843e-02	1.2031482905e-01	1.7509973049e-01	1.1000664532e-01	7.7912151814e-02	3.9093479514e-01	3.8536182046e-01	4.7034618258e-01	3.7325587869e-01	2.9170541093e-02	1.0617055744e-01	3.8684198260e-01	1.8465001881e-01	1.2010886520e-01	4.7490850091e-01	5.5331796408e-01	2.0919162035e-01	4.8871880770e-01	7.4880903959e-01	6.5394037962e-01	7.2431665659e-01
6.1309558105e+02	9.7710335255e-01	9.3922752142e-01	9.3980783224e-01	9.7538840771e-01	9.2751163244e-01	9.1924631596e-01	9.7274106741e-01	8.6286538839e-01	9.0168827772e-01	9.6884930134e-01	8.3228778839e-01	8.3874946833e-01	9.6318858862e-01	7.5498050451e-01	7.5402224064e-01	9.6752429008e-01	9.2614740133e-01	9.2653501034e-01	9.6410042048e-01	8.6692041159e-01	8.7970054150e-01	9.5860797167e-01	8.3340811729e-01	8.1245017052e-01	9.5008057356e-01	7.7622789145e-01	8.5769665241e-01	9.3672180176e-01	6.8136668205e-01	7.8642582893e-01	9.5021033287e-01	8.7050014734e-01	8.5297292471e-01	9.4227135181e-01	8.4161770344e-01	8.9766627550e-01	9.2867213488e-01	7.6596593857e-01	8.1882786751e-01	9.0545845032e-01	7.4000751972e-01	7.4939966202e-01	8.6400222778e-01	6.3804715872e-01	7.1836173534e-01	9.1363090277e-01	7.8513908386e-01	7.3698216677e-01	8.9043200016e-01	7.6330322027e-01	7.8783982992e-01	8.4559404850e-01	6.8290930986e-01	8.1441849470e-01	7.5490719080e-01	5.8769708872e-01	7.5046968460e-01	5.5833089352e-01	4.9789780378e-01	4.4083699584e-01	8.1310003996e-01	6.6069239378e-01	8.3433973789e-01	7.1457368135e-01	5.6564605236e-01	7.0030242205e-01	4.9096047878e-01	4.8259803653e-01	5.2009505033e-01	1.0139492899e-01	1.3167785108e-01	1.8600730598e-01	9.4966016710e-02	8.2360662520e-02	3.8422444463e-01	4.0055733919e-01	4.7497320175e-01	3.8490772247e-01	3.8664441556e-02	1.1594905704e-01	3.9864033461e-01	1.6776491702e-01	1.1722760648e-01	4.5991021395e-01	5.4182374477e-01	1.9672358036e-01	4.7473064065e-01	7.4356645346e-01	6.4656537771e-01	7.1944069862e-01
6.1351525879e+02	9.7724235058e-01	9.3959099054e-01	9.4020473957e-01	9.7554796934e-01	9.2859232426e-01	9.2020124197e-01	9.7293394804e-01	8.6498177052e-01	9.0228271484e-01	9.6909403801e-01	8.3418071270e-01	8.4028273821e-01	9.6351498365e-01	7.5435495377e-01	7.5363737345e-01	9.6776032448e-01	9.2633265257e-01	9.2677742243e-01	9.6438539028e-01	8.6891436577e-01	8.8124746084e-01	9.5897656679e-01	8.3270591497e-01	8.1325697899e-01	9.5059007406e-01	7.7834892273e-01	8.5978019238e-01	9.3747603893e-01	6.8214458227e-01	7.8638857603e-01	9.5066183805e-01	8.7115722895e-01	8.5401570797e-01	9.4286340475e-01	8.4366089106e-01	8.9850950241e-01	9.2952692509e-01	7.6712775230e-01	8.1928539276e-01	9.0681612492e-01	7.4359238148e-01	7.4808007479e-01	8.6639118195e-01	6.4242249727e-01	7.2164475918e-01	9.1467255354e-01	7.8588449955e-01	7.3947846889e-01	8.9201033115e-01	7.6586413383e-01	7.8936934471e-01	8.4834384918e-01	6.8730574846e-01	8.1613814831e-01	7.6037496328e-01	5.9432095289e-01	7.5277954340e-01	5.7011282444e-01	5.0612562895e-01	4.5571053028e-01	8.1640857458e-01	6.6206610203e-01	8.3643680811e-01	7.2097623348e-01	5.7035428286e-01	7.0386391878e-01	5.0443971157e-01	4.8941314220e-01	5.2798068523e-01	1.1673225462e-01	1.4307150245e-01	1.9891500473e-01	8.0695010722e-02	8.6424700916e-02	3.7709981203e-01	4.1543403268e-01	4.8148140311e-01	3.9882183075e-01	4.9310773611e-02	1.2646785378e-01	4.1030040383e-01	1.5117339790e-01	1.1500499398e-01	4.4220906496e-01	5.2995699644e-01	1.8638643622e-01	4.5677062869e-01	7.3814374208e-01	6.4118528366e-01	7.1490693092e-01
6.1393499756e+02	9.7738009691e-01	9.4048279524e-01	9.4116783142e-01	9.7570604086e-01	9.2846924067e-01	9.1973030567e-01	9.7312468290e-01	8.6423861980e-01	9.0307617188e-01	9.6933591366e-01	8.3591067791e-01	8.3997458220e-01	9.6383684874e-01	7.5696009398e-01	7.5564306974e-01	9.6799379587e-01	9.2712271214e-01	9.2734265327e-01	9.6466696262e-01	8.6849868298e-01	8.8091450930e-01	9.5934009552e-01	8.3606374264e-01	8.1619310379e-01	9.5109164715e-01	7.7985394001e-01	8.5997074842e-01	9.3821662664e-01	6.8382894993e-01	7.8750181198e-01	9.5110720396e-01	8.7287616730e-01	8.5466146469e-01	9.4344627857e-01	8.4436863661e-01	8.9910572767e-01	9.3036615849e-01	7.6855921745e-01	8.2108145952e-01	9.0814459324e-01	7.4405890703e-01	7.4950242043e-01	8.6871886253e-01	6.4577108622e-01	7.2451132536e-01	9.1569536924e-01	7.8702121973e-01	7.4033832550e-01	8.9355456829e-01	7.6683259010e-01	7.8907281160e-01	8.5102188587e-01	6.9024252892e-01	8.1717526913e-01	7.6567482948e-01	5.9737366438e-01	7.5462400913e-01	5.8153557777e-01	5.1310950518e-01	4.7344392538e-01	8.1963193417e-01	6.6574394703e-01	8.3768343925e-01	7.2718256712e-01	5.7250213623e-01	7.0780658722e-01	5.1754450798e-01	4.9876892567e-01	5.4004800320e-01	1.3270038366e-01	1.5564227104e-01	2.1075168252e-01	6.7290075123e-02	9.2373691499e-02	3.6972236633e-01	4.2998519540e-01	4.8807957768e-01	4.1198003292e-01	6.1028409749e-02	1.3817957044e-01	4.2248484492e-01	1.3495863974e-01	1.1243201047e-01	4.2765820026e-01	5.1770865917e-01	1.7446705699e-01	4.3842536211e-01	7.3253291845e-01	6.3387316465e-01	7.1013885736e-01
6.1435467529e+02	9.7751659155e-01	9.4033634663e-01	9.4103866816e-01	9.7586244345e-01	9.2932921648e-01	9.2117679119e-01	9.7331333160e-01	8.6618334055e-01	9.0408796072e-01	9.6957474947e-01	8.3671146631e-01	8.4153664112e-01	9.6415430307e-01	7.5775086880e-01	7.5643306971e-01	9.6822470427e-01	9.2821568251e-01	9.2860418558e-01	9.6494513750e-01	8.7076139450e-01	8.8371175528e-01	9.5969861746e-01	8.3642810583e-01	8.1559824944e-01	9.5158523321e-01	7.8157770634e-01	8.6115366220e-01	9.3894368410e-01	6.8582123518e-01	7.8799510002e-01	9.5154637098e-01	8.7306368351e-01	8.5578322411e-01	9.4401985407e-01	8.4608280659e-01	9.0032893419e-01	9.3118995428e-01	7.7008539438e-01	8.2213824987e-01	9.0944421291e-01	7.4662744999e-01	7.5128161907e-01	8.7098670006e-01	6.4912897348e-01	7.2679597139e-01	9.1669952869e-01	7.8895944357e-01	7.4274706841e-01	8.9506518841e-01	7.6897001266e-01	7.9066497087e-01	8.5362988710e-01	6.9028240442e-01	8.1893640757e-01	7.7081143856e-01	6.0073220730e-01	7.5738114119e-01	5.9260308743e-01	5.1817846298e-01	4.9011731148e-01	8.2277202606e-01	6.6768974066e-01	8.3837229013e-01	7.3319774866e-01	5.7633614540e-01	7.1037358046e-01	5.3027337790e-01	5.0387722254e-01	5.5166453123e-01	1.4919745922e-01	1.6911211610e-01	2.2426775098e-01	5.4854363203e-02	9.8859652877e-02	3.6337217689e-01	4.4419819117e-01	4.9261170626e-01	4.2407545447e-01	7.3724456131e-02	1.5096335113e-01	4.3502187729e-01	1.1921764910e-01	1.1140652001e-01	4.1099375486e-01	5.0507789850e-01	1.6280110180e-01	4.2264246941e-01	7.2672867775e-01	6.2511646748e-01	7.0258849859e-01
6.1477441406e+02	9.7765189409e-01	9.4159156084e-01	9.4214856625e-01	9.7601741552e-01	9.3072986603e-01	9.2209309340e-01	9.7349995375e-01	8.6602437496e-01	9.0468668938e-01	9.6981072426e-01	8.3626568317e-01	8.4277278185e-01	9.6446752548e-01	7.5896358490e-01	7.5825226307e-01	9.6845310926e-01	9.2866218090e-01	9.2885392904e-01	9.6521991491e-01	8.7190365791e-01	8.8433545828e-01	9.6005231142e-01	8.3749365807e-01	8.1605684757e-01	9.5207118988e-01	7.8221368790e-01	8.6180943251e-01	9.3965774775e-01	6.8852859735e-01	7.8918850422e-01	9.5197969675e-01	8.7437266111e-01	8.5793316364e-01	9.4458466768e-01	8.4713459015e-01	9.0071475506e-01	9.3199890852e-01	7.7157014608e-01	8.2247948647e-01	9.1071617603e-01	7.4742978811e-01	7.5210726261e-01	8.7319719791e-01	6.4830201864e-01	7.2666907310e-01	9.1768574715e-01	7.9142546654e-01	7.4497634172e-01	8.9654356241e-01	7.7012342215e-01	7.9238384962e-01	8.5617077351e-01	6.9550818205e-01	8.2032889128e-01	7.7579194307e-01	6.0463929176e-01	7.5977408886e-01	6.0332638025e-01	5.2387106419e-01	5.0303018093e-01	8.2583236694e-01	6.7134070396e-01	8.3906912804e-01	7.3903018236e-01	5.8142662048e-01	7.1381306648e-01	5.4263377190e-01	5.1004779339e-01	5.6029140949e-01	1.6613405943e-01	1.8319383264e-01	2.3756876588e-01	4.3480567634e-02	1.0571019351e-01	3.5645064712e-01	4.5807129145e-01	4.9638718367e-01	4.3623965979e-01	8.7309412658e-02	1.6303791106e-01	4.4814482331e-01	1.0404156148e-01	1.0875108093e-01	3.9512410760e-01	4.9205774069e-01	1.5354330838e-01	4.0547060966e-01	7.2072237730e-01	6.1739933491e-01	6.9750303030e-01
6.1519409180e+02	9.7778588533e-01	9.4165211916e-01	9.4227588177e-01	9.7617077827e-01	9.3125444651e-01	9.2220336199e-01	9.7368454933e-01	8.6592620611e-01	9.0534734726e-01	9.7004389763e-01	8.4002912045e-01	8.4334993362e-01	9.6477639675e-01	7.6087194681e-01	7.5925344229e-01	9.6867901087e-01	9.3010264635e-01	9.3011897802e-01	9.6549135447e-01	8.7294965982e-01	8.8532918692e-01	9.6040117741e-01	8.3907663822e-01	8.1770056486e-01	9.5254951715e-01	7.8410756588e-01	8.6307597160e-01	9.4035887718e-01	6.9080907106e-01	7.9075425863e-01	9.5240706205e-01	8.7460356951e-01	8.5707730055e-01	9.4514060020e-01	8.4818327427e-01	9.0144902468e-01	9.3279314041e-01	7.7380114794e-01	8.2513368130e-01	9.1196095943e-01	7.4901401997e-01	7.5430363417e-01	8.7535160780e-01	6.5205115080e-01	7.2926402092e-01	9.1865420341e-01	7.9172378778e-01	7.4667215347e-01	8.9799016714e-01	7.7154815197e-01	7.9446548223e-01	8.5864615440e-01	6.9672697783e-01	8.2112747431e-01	7.8062063456e-01	6.0837507248e-01	7.6212209463e-01	6.1371058226e-01	5.2986031771e-01	5.1843869686e-01	8.2881468534e-01	6.7344510555e-01	8.4077447653e-01	7.4468457699e-01	5.8560717106e-01	7.1745985746e-01	5.5462688208e-01	5.1762264967e-01	5.6981432438e-01	1.8341493607e-01	1.9700551033e-01	2.5236999989e-01	3.3263698220e-02	1.1201021075e-01	3.4896221757e-01	4.7159668803e-01	5.0100475550e-01	4.4712638855e-01	1.0168405622e-01	1.7504793406e-01	4.5931351185e-01	8.9532896876e-02	1.0741518438e-01	3.7792250514e-01	4.7865021229e-01	1.4390163124e-01	3.8886317611e-01	7.1450835466e-01	6.1100614071e-01	6.9268655777e-01
6.1561383057e+02	9.7791868448e-01	9.4163501263e-01	9.4229871035e-01	9.7632265091e-01	9.3181037903e-01	9.2385417223e-01	9.7386717796e-01	8.6777138710e-01	9.0655010939e-01	9.7027420998e-01	8.4221756458e-01	8.4281665087e-01	9.6508115530e-01	7.6272732019e-01	7.6055765152e-01	9.6890246868e-01	9.2992389202e-01	9.2978131771e-01	9.6575963497e-01	8.7300527096e-01	8.8490718603e-01	9.6074533463e-01	8.4011316299e-01	8.1790173054e-01	9.5302057266e-01	7.8555804491e-01	8.6325323582e-01	9.4104766846e-01	6.9104290009e-01	7.9165184498e-01	9.5282870531e-01	8.7579572201e-01	8.5922211409e-01	9.4568806887e-01	8.4941917658e-01	9.0242671967e-01	9.3357330561e-01	7.7584147453e-01	8.2602071762e-01	9.1317963600e-01	7.4868476391e-01	7.5473040342e-01	8.7745237350e-01	6.5277498960e-01	7.3147994280e-01	9.1960555315e-01	7.9423964024e-01	7.4919384718e-01	8.9940637350e-01	7.7273058891e-01	7.9410499334e-01	8.6105877161e-01	6.9665080309e-01	8.2298314571e-01	7.8530424833e-01	6.1053144932e-01	7.6309305429e-01	6.2376719713e-01	5.3424191475e-01	5.3197693825e-01	8.3172237873e-01	6.7658650875e-01	8.4222584963e-01	7.5016880035e-01	5.8987087011e-01	7.2040915489e-01	5.6626194715e-01	5.2363789082e-01	5.7893848419e-01	2.0095947385e-01	2.1079193056e-01	2.6587897539e-01	2.4286193773e-02	1.2025571615e-01	3.4284776449e-01	4.8477652669e-01	5.0606191158e-01	4.5895686746e-01	1.1675661802e-01	1.8974813819e-01	4.7157606483e-01	7.5786799192e-02	1.0570158809e-01	3.6271867156e-01	4.6485120058e-01	1.3413316011e-01	3.7191453576e-01	7.0807743073e-01	6.0384231806e-01	6.8561577797e-01
6.1603350830e+02	9.7805029154e-01	9.4308722019e-01	9.4357818365e-01	9.7647309303e-01	9.3175977468e-01	9.2407876253e-01	9.7404778004e-01	8.6858445406e-01	9.0681093931e-01	9.7050178051e-01	8.4265428782e-01	8.4374058247e-01	9.6538174152e-01	7.6356077194e-01	7.6213997602e-01	9.6912348270e-01	9.3127751350e-01	9.3119448423e-01	9.6602463722e-01	8.7337017059e-01	8.8530367613e-01	9.6108478308e-01	8.4065055847e-01	8.1847989559e-01	9.5348435640e-01	7.8725731373e-01	8.6463147402e-01	9.4172412157e-01	6.9541972876e-01	7.9393225908e-01	9.5324462652e-01	8.7671899796e-01	8.6068075895e-01	9.4622713327e-01	8.4990864992e-01	9.0189749002e-01	9.3433934450e-01	7.7731812000e-01	8.2776111364e-01	9.1437250376e-01	7.4993902445e-01	7.5560730696e-01	8.7950056791e-01	6.5585213900e-01	7.3409330845e-01	9.2053997517e-01	7.9594057798e-01	7.5253927708e-01	9.0079253912e-01	7.7332478762e-01	7.9672592878e-01	8.6340999603e-01	6.9938695431e-01	8.2491940260e-01	7.8984671831e-01	6.1405330896e-01	7.6471561193e-01	6.3350218534e-01	5.3946179152e-01	5.4748356342e-01	8.3455693722e-01	6.7812997103e-01	8.4412103891e-01	7.5548732281e-01	5.9171569347e-01	7.2342431545e-01	5.7754206657e-01	5.2846372128e-01	5.8817940950e-01	2.1868214011e-01	2.2499269247e-01	2.8074812889e-01	1.6628116369e-02	1.2645140290e-01	3.3433967829e-01	4.9760675430e-01	5.1275116205e-01	4.7152599692e-01	1.3242748380e-01	2.0155523717e-01	4.8206645250e-01	6.2906466424e-02	1.0305289924e-01	3.4618359804e-01	4.5066648722e-01	1.2570509315e-01	3.5655820370e-01	7.0142370462e-01	5.9384572506e-01	6.7932432890e-01
6.1645324707e+02	9.7818070650e-01	9.4359195232e-01	9.4399714470e-01	9.7662204504e-01	9.3292784691e-01	9.2447370291e-01	9.7422653437e-01	8.6975502968e-01	9.0694105625e-01	9.7072666883e-01	8.4229052067e-01	8.4541946650e-01	9.6567839384e-01	7.6436382532e-01	7.6316565275e-01	9.6934217215e-01	9.3193644285e-01	9.3143850565e-01	9.6628648043e-01	8.7502950430e-01	8.8667738438e-01	9.6141982079e-01	8.4225726128e-01	8.1995862722e-01	9.5394104719e-01	7.8820371628e-01	8.6481940746e-01	9.4238883257e-01	6.9765359163e-01	7.9422551394e-01	9.5365506411e-01	8.7736839056e-01	8.6095654964e-01	9.4675797224e-01	8.5007327795e-01	9.0328198671e-01	9.3509203196e-01	7.7786129713e-01	8.2937186956e-01	9.1554075480e-01	7.5196653605e-01	7.5711864233e-01	8.8149845600e-01	6.5879863501e-01	7.3469370604e-01	9.2145812511e-01	7.9640650749e-01	7.5336581469e-01	9.0214997530e-01	7.7480763197e-01	7.9795908928e-01	8.6570245028e-01	7.0138037205e-01	8.2572793961e-01	7.9425430298e-01	6.1751693487e-01	7.6777762175e-01	6.4292716980e-01	5.4518407583e-01	5.5732345581e-01	8.3732151985e-01	6.8144583702e-01	8.4473454952e-01	7.6064747572e-01	5.9494191408e-01	7.2646462917e-01	5.8847767115e-01	5.3409951925e-01	5.9517163038e-01	2.3651331663e-01	2.3829336464e-01	2.9537928104e-01	1.0355161503e-02	1.3534447551e-01	3.2839858532e-01	5.1009243727e-01	5.1706641912e-01	4.8158103228e-01	1.4860786498e-01	2.1740917861e-01	4.9424472451e-01	5.0985783339e-02	1.0136118531e-01	3.3284074068e-01	4.3609586358e-01	1.1621877551e-01	3.3804088831e-01	6.9453728199e-01	5.8476018906e-01	6.7041230202e-01
6.1687292480e+02	9.7830998898e-01	9.4459223747e-01	9.4508028030e-01	9.7676950693e-01	9.3290156126e-01	9.2459976673e-01	9.7440332174e-01	8.7102973461e-01	9.0764957666e-01	9.7094887495e-01	8.4346652031e-01	8.4500586987e-01	9.6597105265e-01	7.6480615139e-01	7.6331150532e-01	9.6955847740e-01	9.3282544613e-01	9.3250614405e-01	9.6654528379e-01	8.7615585327e-01	8.8781237602e-01	9.6175026894e-01	8.4354668856e-01	8.2211273909e-01	9.5439076424e-01	7.8883767128e-01	8.6548340321e-01	9.4304174185e-01	6.9820952415e-01	7.9549098015e-01	9.5406001806e-01	8.7835514545e-01	8.6233651638e-01	9.4728076458e-01	8.5181641579e-01	9.0272217989e-01	9.3583130836e-01	7.7945548296e-01	8.2945001125e-01	9.1668462753e-01	7.5308185816e-01	7.5635868311e-01	8.8344699144e-01	6.5636640787e-01	7.3586809635e-01	9.2236006260e-01	7.9816639423e-01	7.5467884541e-01	9.0347903967e-01	7.7623337507e-01	7.9827755690e-01	8.6793744564e-01	7.0246434212e-01	8.2852864265e-01	7.9853063822e-01	6.1849135160e-01	7.7005654573e-01	6.5204846859e-01	5.4968297482e-01	5.6972914934e-01	8.4001755714e-01	6.8439811468e-01	8.4645885229e-01	7.6565331221e-01	5.9638798237e-01	7.2870129347e-01	5.9907323122e-01	5.4212450981e-01	6.0398679972e-01	2.5437891483e-01	2.5353541970e-01	3.0989897251e-01	5.5260849185e-03	1.4376960695e-01	3.2198715210e-01	5.2223253250e-01	5.2259373665e-01	4.9074739218e-01	1.6520267725e-01	2.2804282606e-01	5.0498789549e-01	4.0122646838e-02	9.8765581846e-02	3.1784686446e-01	4.2114999890e-01	1.0829511285e-01	3.2247611880e-01	6.8741202354e-01	5.7560300827e-01	6.6504985094e-01
